ID,Education,Marital_Status,Income,Dt_Customer,Wine,Fruit,Meat,Fish,Sweet,Gold,Discount_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visit,Campaign3,Campaign4,Campaign5,Campaign1,Campaign2,Complain,Latest_Campaign,Day_Join,Month_Join,Year_Join,Income Category,Generation,Family_Size,T_AmountSpent,T_Purchase,T_AcceptedCampaign
9964,Undergraduate,Unmarried,61825.0,2013-08-07,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,7,8,2013,Middle,Gen X,2,424,14,0
4790,Undergraduate,Unmarried,79803.0,2014-06-02,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,2,6,2014,Middle,Baby Boomer,2,868,12,0
10245,Postgraduate,Unmarried,80910.0,2012-10-31,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,31,10,2012,High,Millennial,1,756,14,0
1109,Postgraduate,Married,27590.0,2013-04-23,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,23,4,2013,Low,Millennial,3,12,3,0
6001,Undergraduate,Married,56775.0,2013-01-02,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,2,1,2013,Middle,Gen X,3,937,23,0
5538,Undergraduate,Unmarried,83829.0,2013-10-08,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,8,10,2013,High,Gen X,1,1862,17,4
10552,Postgraduate,Married,54210.0,2013-05-20,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,20,5,2013,Middle,Gen X,3,367,12,0
1545,Undergraduate,Married,38508.0,2013-08-02,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,2,8,2013,Low,Millennial,3,443,14,0
7409,Undergraduate,Married,53187.0,2013-10-26,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,26,10,2013,Middle,Gen X,3,267,11,0
4444,Undergraduate,Married,30023.0,2014-03-24,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,24,3,2014,Low,Gen X,3,61,5,0
146,Postgraduate,Unmarried,76045.0,2013-11-15,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,15,11,2013,Middle,Baby Boomer,1,1323,20,1
6271,Postgraduate,Married,50870.0,2014-06-19,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,19,6,2014,Middle,Baby Boomer,3,63,5,0
10065,Postgraduate,Married,15315.0,2013-08-03,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,3,8,2013,Low,Gen X,2,64,6,0
4741,Postgraduate,Married,65463.0,2014-01-30,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,30,1,2014,Middle,Gen X,3,562,17,1
246,Undergraduate,Married,66480.0,2014-05-31,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,31,5,2014,Middle,Gen X,4,312,12,0
375,Undergraduate,Unmarried,76773.0,2013-02-25,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,25,2,2013,Middle,Baby Boomer,1,1156,15,0
1524,Postgraduate,Unmarried,81698.0,2013-03-01,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,1,3,2013,High,Millennial,1,1104,15,2
10022,Postgraduate,Unmarried,54466.0,2014-02-09,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,9,2,2014,Middle,Gen X,3,16,3,0
7451,Postgraduate,Unmarried,98777.0,2014-02-17,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,17,2,2014,High,Baby Boomer,1,2008,19,1
11010,Postgraduate,Unmarried,16269.0,2013-08-30,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,30,8,2013,Low,Millennial,2,44,6,0
4356,Undergraduate,Married,71819.0,2013-08-28,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,28,8,2013,Middle,Gen X,3,1574,11,2
3885,Postgraduate,Married,33569.0,2013-10-16,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,16,10,2013,Low,Millennial,3,63,4,2
1175,Postgraduate,Married,36262.0,2013-09-20,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,20,9,2013,Low,Millennial,2,426,11,2
880,Basic,Married,22634.0,2013-01-16,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,16,1,2013,Low,Gen X,2,96,5,0
2320,Postgraduate,Married,47025.0,2013-09-12,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,12,9,2013,Middle,Gen X,3,635,18,0
850,Undergraduate,Unmarried,70566.0,2013-10-06,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,6,10,2013,Middle,Gen X,2,757,20,0
4713,Postgraduate,Married,31605.0,2012-11-22,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,22,11,2012,Low,Gen X,3,125,7,0
675,Postgraduate,Unmarried,52034.0,2013-05-17,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,17,5,2013,Middle,Gen X,3,332,11,0
5025,Undergraduate,Unmarried,48526.0,2013-12-24,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,24,12,2013,Middle,Gen X,2,135,7,0
2308,Undergraduate,Married,46734.0,2012-11-18,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,18,11,2012,Middle,Baby Boomer,3,330,12,0
5995,Undergraduate,Unmarried,39552.0,2012-12-18,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,18,12,2012,Low,Baby Boomer,3,384,13,1
6749,Undergraduate,Unmarried,86358.0,2012-08-08,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,8,8,2012,High,Gen X,3,1722,14,0
1010,Undergraduate,Married,46931.0,2014-04-24,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,24,4,2014,Middle,Gen X,5,78,5,0
8977,Basic,Unmarried,16581.0,2013-01-12,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,12,1,2013,Low,Millennial,1,24,3,0
4756,Postgraduate,Unmarried,63998.0,2013-12-20,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,20,12,2013,Middle,Baby Boomer,1,1168,24,1
3412,Postgraduate,Married,67381.0,2013-01-15,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,15,1,2013,Middle,Baby Boomer,3,957,13,1
606,Undergraduate,Unmarried,25930.0,2013-10-10,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,10,10,2013,Low,Gen X,3,15,3,0
5961,Undergraduate,Married,42693.0,2014-06-07,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,7,6,2014,Middle,Gen X,3,57,4,0
2975,Undergraduate,Married,85606.0,2012-11-12,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,12,11,2012,High,Gen X,3,1956,22,1
2894,Undergraduate,Unmarried,72903.0,2013-10-29,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,29,10,2013,Middle,Millennial,1,2013,20,4
7613,Postgraduate,Married,49669.0,2014-05-24,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,24,5,2014,Middle,Gen X,3,326,12,0
10542,Postgraduate,Married,36778.0,2012-08-05,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,5,8,2012,Low,Gen X,4,77,6,0
8015,Postgraduate,Unmarried,85696.0,2013-05-03,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,3,5,2013,High,Baby Boomer,1,1313,19,1
10617,Postgraduate,Unmarried,10979.0,2014-05-22,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,22,5,2014,Low,Millennial,1,30,6,0
11166,Undergraduate,Married,49678.0,2013-02-02,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,2,2,2013,Middle,Baby Boomer,3,315,12,0
849,Postgraduate,Married,56129.0,2013-06-20,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,20,6,2013,Middle,Baby Boomer,3,660,18,0
523,Undergraduate,Married,37155.0,2013-01-31,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,31,1,2013,Low,Millennial,3,74,6,0
4066,Postgraduate,Unmarried,21282.0,2014-05-11,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,11,5,2014,Low,Gen X,2,46,5,0
8414,Postgraduate,Unmarried,33419.0,2013-08-17,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,17,8,2013,Low,Baby Boomer,2,86,6,0
819,Undergraduate,Unmarried,63285.0,2013-11-05,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,5,11,2013,Middle,Pre Baby Boomer,1,1103,24,0
4961,Postgraduate,Married,21255.0,2014-01-21,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,21,1,2014,Low,Gen X,3,61,7,0
749,Undergraduate,Married,42162.0,2013-11-19,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,19,11,2013,Middle,Millennial,3,145,7,2
5430,Undergraduate,Married,54450.0,2012-09-14,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,14,9,2012,Middle,Baby Boomer,4,684,19,0
7755,Postgraduate,Married,57744.0,2013-11-12,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,12,11,2013,Middle,Baby Boomer,3,411,14,0
10525,Undergraduate,Unmarried,26576.0,2012-10-13,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,13,10,2012,Low,Millennial,2,27,3,2
1453,Postgraduate,Unmarried,57513.0,2013-07-06,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,6,7,2013,Middle,Pre Baby Boomer,1,1060,25,0
8310,Undergraduate,Married,68142.0,2012-08-29,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,29,8,2012,Middle,Baby Boomer,3,1459,21,0
10710,Undergraduate,Married,7500.0,2012-08-29,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,29,8,2012,Low,Gen X,3,18,3,0
5031,Undergraduate,Married,83145.0,2012-09-22,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,22,9,2012,High,Gen X,2,1833,25,2
2613,Postgraduate,Married,54197.0,2014-04-03,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,3,4,2014,Middle,Baby Boomer,3,237,10,0
213,Postgraduate,Unmarried,23091.0,2014-05-28,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,28,5,2014,Low,Baby Boomer,3,48,6,0
967,Undergraduate,Married,46049.0,2013-07-21,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,21,7,2013,Middle,Gen X,4,515,16,1
1077,Undergraduate,Married,56715.0,2012-12-05,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,5,12,2012,Middle,Gen X,2,1020,14,0
7959,Undergraduate,Married,79410.0,2014-05-29,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,29,5,2014,Middle,Baby Boomer,2,1370,10,0
640,Undergraduate,Married,57304.0,2013-03-11,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,11,3,2013,Middle,Baby Boomer,3,1026,23,0
4252,Undergraduate,Married,44375.0,2014-03-23,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,23,3,2014,Middle,Gen X,3,301,11,0
8432,Undergraduate,Married,54450.0,2012-09-14,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,14,9,2012,Middle,Baby Boomer,4,684,19,0
6218,Undergraduate,Married,59594.0,2012-10-20,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,20,10,2012,Middle,Gen X,3,499,16,1
6905,Undergraduate,Married,80685.0,2012-08-22,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,22,8,2012,High,Millennial,2,1004,20,0
5922,Postgraduate,Married,40344.0,2013-10-13,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,13,10,2013,Middle,Gen X,3,218,10,0
3598,Undergraduate,Married,62710.0,2013-05-23,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,23,5,2013,Middle,Gen X,3,606,18,0
6116,Postgraduate,Married,48985.0,2013-07-05,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,5,7,2013,Middle,Gen X,3,75,5,0
6263,Undergraduate,Married,35322.0,2012-08-22,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,22,8,2012,Low,Gen X,5,106,6,0
10486,Undergraduate,Married,77142.0,2013-05-29,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,29,5,2013,Middle,Baby Boomer,2,990,16,0
2410,Undergraduate,Unmarried,81657.0,2014-01-22,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,22,1,2014,High,Gen X,1,1097,15,0
193,Basic,Married,14421.0,2014-02-17,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,17,2,2014,Low,Millennial,2,16,3,1
3363,Postgraduate,Married,20130.0,2014-03-17,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,17,3,2014,Low,Gen X,2,34,4,0
8278,Postgraduate,Married,74214.0,2012-08-26,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,26,8,2012,Middle,Millennial,2,1711,15,0
10660,Postgraduate,Married,66726.0,2014-01-12,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,12,1,2014,Middle,Baby Boomer,4,438,14,1
8686,Basic,Married,23724.0,2013-01-08,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,8,1,2013,Low,Gen X,3,75,5,0
1604,Postgraduate,Married,47353.0,2013-11-13,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,13,11,2013,Middle,Baby Boomer,3,225,10,0
5907,Postgraduate,Married,33444.0,2012-11-03,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,3,11,2012,Low,Baby Boomer,4,18,3,0
10669,Undergraduate,Married,54386.0,2013-05-17,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,17,5,2013,Middle,Millennial,3,470,15,0
2918,Undergraduate,Unmarried,28510.0,2013-04-13,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,13,4,2013,Low,Millennial,3,91,6,0
5735,Postgraduate,Unmarried,90638.0,2014-02-13,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,13,2,2014,High,Millennial,1,2525,17,1
359,Undergraduate,Married,48070.0,2013-01-13,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,13,1,2013,Middle,Baby Boomer,3,504,16,0
8387,Undergraduate,Married,43140.0,2013-01-05,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,5,1,2013,Middle,Baby Boomer,3,235,10,0
1829,Postgraduate,Unmarried,54959.0,2013-01-19,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,19,1,2013,Middle,Baby Boomer,2,1232,18,2
3839,Basic,Unmarried,15056.0,2013-05-03,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,3,5,2013,Low,Baby Boomer,3,88,7,0
9392,Undergraduate,Unmarried,26954.0,2014-05-08,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,8,5,2014,Low,Gen X,2,17,3,0
2292,Undergraduate,Unmarried,22327.0,2013-08-02,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,2,8,2013,Low,Millennial,2,24,4,0
10466,Undergraduate,Married,44393.0,2013-08-22,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,22,8,2013,Middle,Gen X,4,60,5,0
9855,Postgraduate,Unmarried,62000.0,2013-08-25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,25,8,2013,Middle,Baby Boomer,2,1020,25,1
4088,Postgraduate,Married,31497.0,2012-12-06,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,6,12,2012,Low,Baby Boomer,3,155,8,0
5231,Postgraduate,Married,45894.0,2014-02-27,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,27,2,2014,Middle,Gen X,4,51,4,0
590,Postgraduate,Unmarried,78579.0,2012-12-22,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,22,12,2012,Middle,Gen X,1,1812,15,1
8732,Postgraduate,Unmarried,67369.0,2012-11-17,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,17,11,2012,Middle,Gen X,2,1461,21,3
2315,Undergraduate,Unmarried,58401.0,2014-04-20,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,20,4,2014,Middle,Baby Boomer,2,96,5,0
3515,Undergraduate,Unmarried,62307.0,2014-02-17,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,17,2,2014,Middle,Baby Boomer,2,160,8,0
2245,Postgraduate,Married,43641.0,2013-04-22,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,22,4,2013,Middle,Gen X,4,139,7,0
6283,Postgraduate,Unmarried,63841.0,2013-04-21,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,21,4,2013,Middle,Gen X,2,908,21,0
2246,Postgraduate,Married,46891.0,2013-09-01,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,1,9,2013,Middle,Gen X,3,183,7,0
6606,Postgraduate,Married,70091.0,2013-03-31,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,31,3,2013,Middle,Gen X,3,1161,17,1
5545,Postgraduate,Married,78075.0,2014-04-05,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,5,4,2014,Middle,Gen X,2,988,13,0
7342,Postgraduate,Unmarried,59184.0,2012-09-09,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,9,9,2012,Middle,Baby Boomer,2,1072,24,0
837,Undergraduate,Married,54809.0,2013-09-11,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,11,9,2013,Middle,Gen X,4,174,8,0
9500,Undergraduate,Married,58113.0,2013-01-25,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,25,1,2013,Middle,Baby Boomer,3,758,19,0
3602,Postgraduate,Married,51412.0,2013-12-31,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,31,12,2013,Middle,Baby Boomer,3,195,9,0
234,Undergraduate,Unmarried,15287.0,2012-10-10,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,10,10,2012,Low,Gen X,2,31,4,2
2995,Postgraduate,Married,66636.0,2013-08-17,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,17,8,2013,Middle,Baby Boomer,2,1084,16,0
1118,Postgraduate,Married,50965.0,2013-02-20,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,20,2,2013,Middle,Baby Boomer,3,685,19,1
7789,Postgraduate,Married,84618.0,2013-11-22,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,22,11,2013,High,Gen X,2,1672,25,1
3068,Undergraduate,Married,18351.0,2013-10-29,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,29,10,2013,Low,Millennial,2,43,5,0
8955,Postgraduate,Married,40451.0,2014-02-16,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,16,2,2014,Middle,Baby Boomer,4,49,4,1
945,Undergraduate,Married,36317.0,2013-05-22,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,22,5,2013,Low,Gen X,3,133,7,0
5644,Undergraduate,Married,42213.0,2013-10-12,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,12,10,2013,Middle,Baby Boomer,3,363,13,1
7192,Undergraduate,Married,65748.0,2013-04-15,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,15,4,2013,Middle,Baby Boomer,3,545,16,0
2324,Undergraduate,Married,77044.0,2013-10-27,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,27,10,2013,Middle,Gen X,3,1065,29,1
697,Undergraduate,Married,74918.0,2013-03-12,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,12,3,2013,Middle,Gen X,2,2047,20,1
3439,Undergraduate,Married,56721.0,2012-10-31,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,31,10,2012,Middle,Gen X,4,296,10,0
1506,Undergraduate,Unmarried,42160.0,2013-06-28,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,28,6,2013,Middle,Gen X,3,140,7,1
232,Undergraduate,Unmarried,61559.0,2013-07-17,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,17,7,2013,Middle,Gen X,2,530,16,0
8876,Postgraduate,Married,33629.0,2012-08-08,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,8,8,2012,Low,Baby Boomer,4,152,8,0
4500,Postgraduate,Married,68682.0,2013-10-06,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,6,10,2013,Middle,Millennial,2,1598,23,0
9739,Undergraduate,Unmarried,34377.0,2013-01-19,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,19,1,2013,Low,Baby Boomer,2,114,6,0
10395,Basic,Unmarried,8940.0,2012-08-22,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,22,8,2012,Low,Millennial,2,101,7,0
1176,Undergraduate,Married,26228.0,2013-09-22,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,22,9,2013,Low,Gen X,3,25,3,0
1627,Postgraduate,Unmarried,77297.0,2013-01-26,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,26,1,2013,Middle,Baby Boomer,1,789,21,1
938,Undergraduate,Married,40211.0,2013-07-30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,30,7,2013,Middle,Millennial,4,87,5,1
2740,Postgraduate,Unmarried,33438.0,2013-09-22,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,22,9,2013,Low,Baby Boomer,3,90,7,0
257,Postgraduate,Married,75032.0,2013-04-28,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,28,4,2013,Middle,Baby Boomer,3,1215,18,0
4058,Postgraduate,Unmarried,61284.0,2013-10-12,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,12,10,2013,Middle,Baby Boomer,1,811,21,1
7736,Undergraduate,Married,22518.0,2012-10-22,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,22,10,2012,Low,Millennial,3,61,5,2
8210,Postgraduate,Married,54730.0,2013-08-15,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,15,8,2013,Middle,Gen X,3,405,13,0
833,Postgraduate,Married,38452.0,2014-03-30,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,30,3,2014,Low,Baby Boomer,4,72,6,0
6230,Undergraduate,Unmarried,44421.0,2013-02-15,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,15,2,2013,Middle,Gen X,3,189,9,0
7325,Postgraduate,Married,38197.0,2013-06-29,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,29,6,2013,Low,Millennial,3,40,4,0
1307,Undergraduate,Unmarried,41986.0,2014-02-09,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,9,2,2014,Middle,Gen X,2,63,7,0
1502,Undergraduate,Married,28427.0,2013-03-21,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,21,3,2013,Low,Millennial,3,52,5,0
6211,Postgraduate,Married,37395.0,2014-05-02,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,2,5,2014,Low,Gen X,3,39,4,0
843,Undergraduate,Married,64722.0,2014-05-26,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,26,5,2014,Middle,Gen X,3,805,21,0
4174,Postgraduate,Married,55249.0,2014-04-17,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,17,4,2014,Middle,Baby Boomer,3,130,7,0
9757,Undergraduate,Married,84906.0,2013-10-04,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,4,10,2013,High,Gen X,2,1631,23,3
6918,Undergraduate,Married,28691.0,2013-07-04,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,4,7,2013,Low,Millennial,3,34,4,0
286,Undergraduate,Unmarried,44213.0,2013-11-29,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,29,11,2013,Middle,Baby Boomer,3,152,8,0
11086,Basic,Unmarried,25707.0,2014-01-18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,18,1,2014,Low,Millennial,2,21,4,0
1921,Postgraduate,Married,59062.0,2013-10-03,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,3,10,2013,Middle,Gen X,5,71,5,0
4138,Undergraduate,Unmarried,76624.0,2014-05-24,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,24,5,2014,Middle,Baby Boomer,2,899,22,1
7718,Postgraduate,Married,66000.0,2014-04-20,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,20,4,2014,Middle,Baby Boomer,2,711,9,0
1291,Postgraduate,Married,27683.0,2012-08-04,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,4,8,2012,Low,Gen X,3,351,12,0
6862,Undergraduate,Unmarried,1730.0,2014-05-18,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,18,5,2014,Low,Gen X,1,8,0,0
4136,Basic,Unmarried,7500.0,2012-12-03,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,3,12,2012,Low,Millennial,2,119,7,0
803,Undergraduate,Married,40521.0,2013-04-05,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,5,4,2013,Middle,Gen X,4,21,3,0
4298,Postgraduate,Married,20427.0,2014-03-24,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,24,3,2014,Low,Gen X,3,10,3,0
10833,Undergraduate,Married,65106.0,2014-05-24,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,24,5,2014,Middle,Gen X,3,973,24,1
9606,Postgraduate,Married,69969.0,2013-08-27,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,27,8,2013,Middle,Gen X,2,1536,12,3
8534,Undergraduate,Married,67433.0,2013-07-16,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,16,7,2013,Middle,Baby Boomer,4,992,24,1
5153,Postgraduate,Married,77766.0,2013-02-22,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,22,2,2013,Middle,Gen X,3,1529,32,2
961,Undergraduate,Married,74716.0,2013-09-12,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,12,9,2013,Middle,Gen X,3,860,15,0
